"","classification","year","period","period_desc","aggregate_level","is_leaf_code","trade_flow_code","trade_flow","reporter_code","reporter","reporter_iso","partner_code","partner","partner_iso","second_partner_code","second_partner","second_partner_iso","customs_proc_code","customs","mode_of_transport_code","mode_of_transport","commodity_code","commodity","qty_unit_code","qty_unit","alt_qty_unit_code","alt_qty_unit","qty","alt_qty","netweight_kg","gross_weight_kg","trade_value_usd","cif_trade_value_usd","fob_trade_value_usd","flag"
"6578","H4",2016,2016,"2016",2,0,2,"Export",634,"Qatar","QAT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,10160199,NA,NA,0
"6579","H4",2016,2016,"2016",2,0,3,"Re-Export",634,"Qatar","QAT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,2162580,NA,NA,0
"6580","H4",2016,2016,"2016",2,0,1,"Import",642,"Romania","ROU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,3038220078,NA,NA,0
"6581","H4",2016,2016,"2016",2,0,2,"Export",642,"Romania","ROU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,779687120,NA,NA,0
"6582","H4",2016,2016,"2016",2,0,1,"Import",643,"Russian Federation","RUS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,8908879228,NA,NA,4
"6583","H4",2016,2016,"2016",2,0,2,"Export",643,"Russian Federation","RUS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,637360219,NA,NA,4
"6584","H4",2016,2016,"2016",2,0,1,"Import",646,"Rwanda","RWA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,86077947,NA,NA,0
"6585","H4",2016,2016,"2016",2,0,2,"Export",646,"Rwanda","RWA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,230855,NA,NA,0
"6586","H4",2016,2016,"2016",2,0,3,"Re-Export",646,"Rwanda","RWA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,9427,NA,NA,0
"6587","H4",2016,2016,"2016",2,0,1,"Import",662,"Saint Lucia","LCA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,10434132,NA,NA,0
"6588","H4",2016,2016,"2016",2,0,2,"Export",662,"Saint Lucia","LCA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,482341,NA,NA,0
"6589","H4",2016,2016,"2016",2,0,1,"Import",682,"Saudi Arabia","SAU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,5152327240,NA,NA,4
"6590","H4",2016,2016,"2016",2,0,2,"Export",682,"Saudi Arabia","SAU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,522701240,NA,NA,4
"6591","H4",2016,2016,"2016",2,0,3,"Re-Export",682,"Saudi Arabia","SAU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,22865148,NA,NA,0
"6592","H4",2016,2016,"2016",2,0,1,"Import",686,"Senegal","SEN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,178669153,NA,NA,0
"6593","H4",2016,2016,"2016",2,0,2,"Export",686,"Senegal","SEN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,20501389,NA,NA,0
"6594","H4",2016,2016,"2016",2,0,1,"Import",688,"Serbia","SRB",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,596512071,NA,NA,0
"6595","H4",2016,2016,"2016",2,0,2,"Export",688,"Serbia","SRB",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,222503729,NA,NA,0
"6596","H4",2016,2016,"2016",2,0,1,"Import",699,"India","IND",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,1697797871,NA,NA,0
"6597","H4",2016,2016,"2016",2,0,2,"Export",699,"India","IND",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,13042715969,NA,NA,0
"6598","H4",2016,2016,"2016",2,0,1,"Import",702,"Singapore","SGP",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,NA,NA,2334317800,NA,NA,4
"6599","H4",2016,2016,"2016",2,0,2,"Export",702,"Singapore","SGP",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,NA,NA,5610191463,NA,NA,4
"6600","H4",2016,2016,"2016",2,0,1,"Import",703,"Slovakia","SVK",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,NA,NA,1965585060,NA,NA,4
"6601","H4",2016,2016,"2016",2,0,2,"Export",703,"Slovakia","SVK",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,552379336,NA,NA,4
"6602","H4",2016,2016,"2016",2,0,4,"Re-Import",703,"Slovakia","SVK",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,2719883,NA,NA,0
"6603","H4",2016,2016,"2016",2,0,1,"Import",704,"Viet Nam","VNM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,NA,NA,2762982314,NA,NA,4
"6604","H4",2016,2016,"2016",2,0,2,"Export",704,"Viet Nam","VNM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,NA,NA,117870901,NA,NA,4
"6605","H4",2016,2016,"2016",2,0,1,"Import",705,"Slovenia","SVN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,1202583576,NA,NA,4
"6606","H4",2016,2016,"2016",2,0,2,"Export",705,"Slovenia","SVN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,2736768600,NA,NA,4
"6607","H4",2016,2016,"2016",2,0,4,"Re-Import",705,"Slovenia","SVN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,1416085,NA,NA,0
"6608","H4",2016,2016,"2016",2,0,1,"Import",710,"South Africa","ZAF",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,1887971606,NA,NA,0
"6609","H4",2016,2016,"2016",2,0,2,"Export",710,"South Africa","ZAF",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,419228394,NA,NA,0
"6610","H4",2016,2016,"2016",2,0,4,"Re-Import",710,"South Africa","ZAF",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,1321487,NA,NA,0
"6611","H4",2016,2016,"2016",2,0,1,"Import",716,"Zimbabwe","ZWE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,201997179,NA,NA,0
"6612","H4",2016,2016,"2016",2,0,2,"Export",716,"Zimbabwe","ZWE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,1514309,NA,NA,0
"6613","H4",2016,2016,"2016",2,0,1,"Import",724,"Spain","ESP",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,13922423336,NA,NA,0
"6614","H4",2016,2016,"2016",2,0,2,"Export",724,"Spain","ESP",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,10800496466,NA,NA,0
"6615","H4",2016,2016,"2016",2,0,1,"Import",748,"Eswatini","SWZ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,46868168,NA,NA,4
"6616","H4",2016,2016,"2016",2,0,2,"Export",748,"Eswatini","SWZ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,2416109,NA,NA,0
"6617","H4",2016,2016,"2016",2,0,1,"Import",752,"Sweden","SWE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,NA,NA,4253980846,NA,NA,4
"6618","H4",2016,2016,"2016",2,0,2,"Export",752,"Sweden","SWE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,NA,NA,7164206728,NA,NA,4
"6619","H4",2016,2016,"2016",2,0,1,"Import",757,"Switzerland","CHE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,24674011518,NA,NA,0
"6620","H4",2016,2016,"2016",2,0,2,"Export",757,"Switzerland","CHE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,67454988157,NA,NA,0
"6621","H4",2016,2016,"2016",2,0,1,"Import",764,"Thailand","THA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,2117288919,NA,NA,4
"6622","H4",2016,2016,"2016",2,0,2,"Export",764,"Thailand","THA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,467375746,NA,NA,4
"6623","H4",2016,2016,"2016",2,0,3,"Re-Export",764,"Thailand","THA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,1741084,NA,NA,0
"6624","H4",2016,2016,"2016",2,0,4,"Re-Import",764,"Thailand","THA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,1588297,NA,NA,4
"6625","H4",2016,2016,"2016",2,0,1,"Import",768,"Togo","TGO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,89344137,NA,NA,0
"6626","H4",2016,2016,"2016",2,0,2,"Export",768,"Togo","TGO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,1063507,NA,NA,0
"6627","H4",2016,2016,"2016",2,0,3,"Re-Export",768,"Togo","TGO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,79444,NA,NA,0
"6628","H4",2016,2016,"2016",2,0,1,"Import",784,"United Arab Emirates","ARE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,2595140292,NA,NA,0
"6629","H4",2016,2016,"2016",2,0,2,"Export",784,"United Arab Emirates","ARE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,400899405,NA,NA,0
"6630","H4",2016,2016,"2016",2,0,3,"Re-Export",784,"United Arab Emirates","ARE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,46784011,NA,NA,0
"6631","H4",2016,2016,"2016",2,0,1,"Import",788,"Tunisia","TUN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,460332380,NA,NA,0
"6632","H4",2016,2016,"2016",2,0,2,"Export",788,"Tunisia","TUN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,47435010,NA,NA,0
"6633","H4",2016,2016,"2016",2,0,1,"Import",792,"Turkey","TUR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,4217114392,NA,NA,0
"6634","H4",2016,2016,"2016",2,0,2,"Export",792,"Turkey","TUR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,826774440,NA,NA,0
"6635","H4",2016,2016,"2016",2,0,1,"Import",800,"Uganda","UGA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,312418619,NA,NA,0
"6636","H4",2016,2016,"2016",2,0,2,"Export",800,"Uganda","UGA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,25568738,NA,NA,0
"6637","H4",2016,2016,"2016",2,0,3,"Re-Export",800,"Uganda","UGA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,2158243,NA,NA,0
"6638","H4",2016,2016,"2016",2,0,1,"Import",804,"Ukraine","UKR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,1606956308,NA,NA,4
"6639","H4",2016,2016,"2016",2,0,2,"Export",804,"Ukraine","UKR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,184182780,NA,NA,4
"6640","H4",2016,2016,"2016",2,0,1,"Import",807,"North Macedonia","MKD",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,156531277,NA,NA,0
"6641","H4",2016,2016,"2016",2,0,2,"Export",807,"North Macedonia","MKD",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,76712701,NA,NA,0
"6642","H4",2016,2016,"2016",2,0,1,"Import",818,"Egypt","EGY",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,1915990256,NA,NA,0
"6643","H4",2016,2016,"2016",2,0,2,"Export",818,"Egypt","EGY",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,288244514,NA,NA,0
"6644","H4",2016,2016,"2016",2,0,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,32754072887,NA,NA,0
"6645","H4",2016,2016,"2016",2,0,2,"Export",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,32579904718,NA,NA,0
"6646","H4",2016,2016,"2016",2,0,4,"Re-Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,130480303,NA,NA,0
"6647","H4",2016,2016,"2016",2,0,1,"Import",834,"United Rep. of Tanzania","TZA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,326750722,NA,NA,0
"6648","H4",2016,2016,"2016",2,0,2,"Export",834,"United Rep. of Tanzania","TZA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,1268807,NA,NA,0
"6649","H4",2016,2016,"2016",2,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,92512012582,NA,NA,4
"6650","H4",2016,2016,"2016",2,0,2,"Export",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,46828627045,NA,NA,4
"6651","H4",2016,2016,"2016",2,0,3,"Re-Export",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,4748011675,NA,NA,0
"6652","H4",2016,2016,"2016",2,0,1,"Import",854,"Burkina Faso","BFA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,211624334,NA,NA,0
"6653","H4",2016,2016,"2016",2,0,2,"Export",854,"Burkina Faso","BFA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,944348,NA,NA,0
"6654","H4",2016,2016,"2016",2,0,1,"Import",858,"Uruguay","URY",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,247767808,NA,NA,0
"6655","H4",2016,2016,"2016",2,0,2,"Export",858,"Uruguay","URY",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,147352619,NA,NA,0
"6656","H4",2016,2016,"2016",2,0,4,"Re-Import",858,"Uruguay","URY",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,536830,NA,NA,0
"6657","H4",2016,2016,"2016",2,0,1,"Import",882,"Samoa","WSM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,5188736,NA,NA,0
"6658","H4",2016,2016,"2016",2,0,2,"Export",882,"Samoa","WSM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,1163,NA,NA,0
"6659","H4",2017,2017,"2017",2,0,1,"Import",24,"Angola","AGO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,283178602,NA,NA,4
"6660","H4",2017,2017,"2017",2,0,2,"Export",24,"Angola","AGO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,16984,NA,NA,0
"6661","H4",2017,2017,"2017",2,0,1,"Import",31,"Azerbaijan","AZE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,249015827,NA,NA,0
"6662","H4",2017,2017,"2017",2,0,2,"Export",31,"Azerbaijan","AZE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,1047656,NA,NA,0
"6663","H4",2017,2017,"2017",2,0,1,"Import",32,"Argentina","ARG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,NA,NA,2380966271,NA,NA,4
"6664","H4",2017,2017,"2017",2,0,2,"Export",32,"Argentina","ARG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,743619794,NA,NA,0
"6665","H4",2017,2017,"2017",2,0,4,"Re-Import",32,"Argentina","ARG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,4017187,NA,NA,0
"6666","H4",2017,2017,"2017",2,0,1,"Import",72,"Botswana","BWA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,167908509,NA,NA,4
"6667","H4",2017,2017,"2017",2,0,2,"Export",72,"Botswana","BWA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,5824960,NA,NA,4
"6668","H4",2017,2017,"2017",2,0,1,"Import",84,"Belize","BLZ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,14844801,NA,NA,0
"6669","H4",2017,2017,"2017",2,0,2,"Export",84,"Belize","BLZ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,4007621,NA,NA,0
"6670","H4",2017,2017,"2017",2,0,3,"Re-Export",84,"Belize","BLZ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,4007611,NA,NA,0
"6671","H4",2017,2017,"2017",2,0,1,"Import",90,"Solomon Isds","SLB",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,NA,NA,4725180,NA,NA,4
"6672","H4",2017,2017,"2017",2,0,2,"Export",90,"Solomon Isds","SLB",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,NA,NA,2721,NA,NA,4
"6673","H4",2017,2017,"2017",2,0,1,"Import",108,"Burundi","BDI",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,61888949,NA,NA,0
"6674","H4",2017,2017,"2017",2,0,2,"Export",108,"Burundi","BDI",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,10266,NA,NA,0
"6675","H4",2017,2017,"2017",2,0,1,"Import",120,"Cameroon","CMR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,226878918,NA,NA,4
"6676","H4",2017,2017,"2017",2,0,2,"Export",120,"Cameroon","CMR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,672173,NA,NA,0
"6677","H4",2017,2017,"2017",2,0,1,"Import",132,"Cabo Verde","CPV",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,10600426,NA,NA,0
"6678","H4",2017,2017,"2017",2,0,1,"Import",140,"Central African Rep.","CAF",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,29983505,NA,NA,4
"6679","H4",2017,2017,"2017",2,0,2,"Export",140,"Central African Rep.","CAF",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,306250,NA,NA,0
"6680","H4",2017,2017,"2017",2,0,1,"Import",204,"Benin","BEN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,91453059,NA,NA,0
"6681","H4",2017,2017,"2017",2,0,2,"Export",204,"Benin","BEN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,6161230,NA,NA,0
"6682","H4",2017,2017,"2017",2,0,1,"Import",268,"Georgia","GEO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,391134146,NA,NA,4
"6683","H4",2017,2017,"2017",2,0,2,"Export",268,"Georgia","GEO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,152430565,NA,NA,0
"6684","H4",2017,2017,"2017",2,0,3,"Re-Export",268,"Georgia","GEO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,133948388,NA,NA,0
"6685","H4",2017,2017,"2017",2,0,4,"Re-Import",268,"Georgia","GEO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,40943,NA,NA,0
"6686","H4",2017,2017,"2017",2,0,1,"Import",270,"Gambia","GMB",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,5000467,NA,NA,4
"6687","H4",2017,2017,"2017",2,0,1,"Import",275,"State of Palestine","PSE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,NA,NA,139329641,NA,NA,4
"6688","H4",2017,2017,"2017",2,0,2,"Export",275,"State of Palestine","PSE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,NA,NA,17713444,NA,NA,4
"6689","H4",2017,2017,"2017",2,0,1,"Import",288,"Ghana","GHA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,272063324,NA,NA,0
"6690","H4",2017,2017,"2017",2,0,2,"Export",288,"Ghana","GHA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,0,NA,0,NA,2152307,NA,NA,4
